time,values,geo,na_item
1996-04-01,0.3091872791519447,DE,Inflation
1996-07-01,0.3082342580361087,DE,Inflation
1996-10-01,-0.13169446883232028,DE,Inflation
1997-01-01,1.0989010989011114,DE,Inflation
1997-04-01,0.08695652173912548,DE,Inflation
1997-07-01,0.5212858384013975,DE,Inflation
1997-10-01,-0.21607605877269412,DE,Inflation
1998-01-01,0.17323516673883813,DE,Inflation
1998-04-01,0.3891050583657735,DE,Inflation
1998-07-01,0.30146425495262824,DE,Inflation
1998-10-01,-0.5581794761700348,DE,Inflation
1999-01-01,0.1727115716752924,DE,Inflation
1999-04-01,0.6034482758620715,DE,Inflation
1999-07-01,0.42844901456727863,DE,Inflation
1999-10-01,-0.08532423208192459,DE,Inflation
2000-01-01,0.6404782237403929,DE,Inflation
2000-04-01,0.08485362749258858,DE,Inflation
2000-07-01,0.6358626536668079,DE,Inflation
2000-10-01,0.33698399326030093,DE,Inflation
2001-01-01,0.5457598656591148,DE,Inflation
2001-04-01,0.9603340292275563,DE,Inflation
2001-07-01,0.16542597187759303,DE,Inflation
2001-10-01,-0.20644095788605044,DE,Inflation
2002-01-01,0.9515928837401726,DE,Inflation
2002-04-01,0.2459016393442658,DE,Inflation
2002-07-01,0.12264922322157928,DE,Inflation
2002-10-01,-0.16333197223355544,DE,Inflation
2003-01-01,0.9815950920245364,DE,Inflation
2003-04-01,-0.08100445524503387,DE,Inflation
2003-07-01,0.2837454398054328,DE,Inflation
2003-10-01,0.040420371867418876,DE,Inflation
2004-01-01,0.7676767676767757,DE,Inflation
2004-04-01,0.8420208500400995,DE,Inflation
2004-07-01,0.357852882703757,DE,Inflation
2004-10-01,0.15847860538828049,DE,Inflation
2005-01-01,0.39556962025315895,DE,Inflation
2005-04-01,0.630417651694262,DE,Inflation
2005-07-01,0.9397024275646012,DE,Inflation
2005-10-01,0.27152831652443865,DE,Inflation
2006-01-01,0.19342359767890582,DE,Inflation
2006-04-01,0.7335907335907413,DE,Inflation
2006-07-01,0.3832886163280896,DE,Inflation
2006-10-01,0,DE,Inflation
2007-01-01,0.7254677357770217,DE,Inflation
2007-04-01,0.8718726307808936,DE,Inflation
2007-07-01,0.6012777151446802,DE,Inflation
2007-10-01,0.784460216660444,DE,Inflation
2008-01-01,0.7783543365455767,DE,Inflation
2008-04-01,0.8458992276572417,DE,Inflation
2008-07-01,0.7658643326039262,DE,Inflation
2008-10-01,-0.6876583423814612,DE,Inflation
2009-01-01,-0.10932944606414927,DE,Inflation
2009-04-01,0.21889821233126908,DE,Inflation
2009-07-01,0.21842009464871076,DE,Inflation
2009-10-01,0.03632401017072078,DE,Inflation
2010-01-01,0.2904865649963679,DE,Inflation
2010-04-01,0.4706734250543126,DE,Inflation
2010-07-01,0.3243243243243213,DE,Inflation
2010-10-01,0.46695402298850985,DE,Inflation
2011-01-01,0.9295673936360315,DE,Inflation
2011-04-01,0.7793127878143828,DE,Inflation
2011-07-01,0.42179261862918,DE,Inflation
2011-10-01,0.4200210010500585,DE,Inflation
2012-01-01,0.7668177065179514,DE,Inflation
2012-04-01,0.4496713939813105,DE,Inflation
2012-07-01,0.4820936639118477,DE,Inflation
2012-10-01,0.3084304318026016,DE,Inflation
2013-01-01,0.5807994533652311,DE,Inflation
2013-04-01,0.16983695652172945,DE,Inflation
2013-07-01,0.6103763987792559,DE,Inflation
2013-10-01,-1.4368912755512643e-14,DE,Inflation
2014-01-01,0.16852039096731183,DE,Inflation
2014-04-01,0.13458950201884923,DE,Inflation
2014-07-01,0.47043010752688363,DE,Inflation
2014-10-01,-0.33444816053512655,DE,Inflation
2015-01-01,-0.40268456375838074,DE,Inflation
2015-04-01,1.5161725067385443,DE,Inflation
2015-07-01,0.29870560902754445,DE,Inflation
2015-10-01,-0.8603573792190677,DE,Inflation
2016-01-01,-0.8010680907877142,DE,Inflation
2016-04-01,1.278600269179003,DE,Inflation
2016-07-01,0.797342192691027,DE,Inflation
2016-10-01,-0.23071852340143714,DE,Inflation
2017-01-01,-0.06607201850017551,DE,Inflation
2017-04-01,1.1570247933884346,DE,Inflation
2017-07-01,0.9477124183006554,DE,Inflation
2017-10-01,-0.48559404337973455,DE,Inflation
2018-01-01,-0.16265452179571052,DE,Inflation
2018-04-01,1.629195177582279,DE,Inflation
2018-07-01,1.2183392112856675,DE,Inflation
2018-10-01,-0.5384859043395592,DE,Inflation
2019-01-01,-0.7324840764331201,DE,Inflation
2019-04-01,1.732435033686234,DE,Inflation
2019-07-01,0.5676442762535424,DE,Inflation
2019-10-01,-0.37629350893696284,DE,Inflation
2020-01-01,-0.34623858986465933,DE,Inflation
2020-04-01,0.852811118130138,DE,Inflation
2020-07-01,-0.28186658315063934,DE,Inflation
2020-10-01,-0.8165829145728714,DE,Inflation
2021-01-01,1.994933502216601,DE,Inflation
2021-04-01,1.2728966159577708,DE,Inflation
2021-07-01,1.0423053341508206,DE,Inflation
2021-10-01,1.0315533980582585,DE,Inflation
2022-01-01,2.612612612612605,DE,Inflation
2022-04-01,3.365525314603462,DE,Inflation
2022-07-01,2.0951302378255963,DE,Inflation
2022-10-01,2.3294509151414284,DE,Inflation
2023-01-01,0.6775067750677468,DE,Inflation
2023-04-01,1.6150740242261103,DE,Inflation
2023-07-01,1.0066225165563019,DE,Inflation
2023-10-01,-0.3147128245476048,DE,Inflation
2024-01-01,0.3946329913180742,DE,Inflation
2024-04-01,1.4675052410901415,DE,Inflation
2024-07-01,0.5940082644628202,DE,Inflation
2024-10-01,0.051347881899868705,DE,Inflation
