time,values,geo,na_item
1996-04-01,0.8234504363392209,FR,Inflation
1996-07-01,-0.24412978827289777,FR,Inflation
1996-10-01,0.4316098602829995,FR,Inflation
1997-01-01,0.5272252004784828,FR,Inflation
1997-04-01,0.24680475980608302,FR,Inflation
1997-07-01,0.14947683109117613,FR,Inflation
1997-10-01,0.2809482001755991,FR,Inflation
1998-01-01,0.03064261950622553,FR,Inflation
1998-04-01,0.5470220121657757,FR,Inflation
1998-07-01,-0.2002089136490285,FR,Inflation
1998-10-01,-0.052333187963374946,FR,Inflation
1999-01-01,0.04363382494109185,FR,Inflation
1999-04-01,0.6367759944173036,FR,Inflation
1999-07-01,-0.1256825864609483,FR,Inflation
1999-10-01,0.4729876328921629,FR,Inflation
2000-01-01,0.5787336961216282,FR,Inflation
2000-04-01,0.6054620405358969,FR,Inflation
2000-07-01,0.39267574373640185,FR,Inflation
2000-10-01,0.48042175077590044,FR,Inflation
2001-01-01,-0.04654311585005833,FR,Inflation
2001-04-01,1.3927104940100898,FR,Inflation
2001-07-01,0.10437541750166407,FR,Inflation
2001-10-01,0.06673061684114986,FR,Inflation
2002-01-01,0.704372108531654,FR,Inflation
2002-04-01,0.8070523963247969,FR,Inflation
2002-07-01,0.13959026152645615,FR,Inflation
2002-10-01,0.393587798778247,FR,Inflation
2003-01-01,0.963776697839664,FR,Inflation
2003-04-01,0.4004368401892953,FR,Inflation
2003-07-01,0.30215131737974377,FR,Inflation
2003-10-01,0.694862834879706,FR,Inflation
2004-01-01,0.5903470283207093,FR,Inflation
2004-04-01,1.0072170671742373,FR,Inflation
2004-07-01,0.1531092964824067,FR,Inflation
2004-10-01,0.4899847124769763,FR,Inflation
2005-01-01,0.21454205024185186,FR,Inflation
2005-04-01,0.9458565256315468,FR,Inflation
2005-07-01,0.3586026066167826,FR,Inflation
2005-10-01,0.31505744035041366,FR,Inflation
2006-01-01,0.3370485273277451,FR,Inflation
2006-04-01,1.1566209871359212,FR,Inflation
2006-07-01,0.10188679245283405,FR,Inflation
2006-10-01,-0.10178308892826564,FR,Inflation
2007-01-01,0.11320754716982098,FR,Inflation
2007-04-01,1.1458725970599346,FR,Inflation
2007-07-01,0.19005738987849835,FR,Inflation
2007-10-01,1.0563511251627367,FR,Inflation
2008-01-01,0.8759983805071992,FR,Inflation
2008-04-01,1.5178604006275809,FR,Inflation
2008-07-01,0.1473600977608492,FR,Inflation
2008-10-01,-0.5239735859891028,FR,Inflation
2009-01-01,-0.4365394328595166,FR,Inflation
2009-04-01,0.5761495814762487,FR,Inflation
2009-07-01,-0.06485084306096225,FR,Inflation
2009-10-01,0.34609560891196994,FR,Inflation
2010-01-01,0.5963929007688374,FR,Inflation
2010-04-01,0.9535714285714292,FR,Inflation
2010-07-01,-0.134432376976685,FR,Inflation
2010-10-01,0.4569768677601121,FR,Inflation
2011-01-01,0.7017420128358772,FR,Inflation
2011-04-01,1.1800959484539708,FR,Inflation
2011-07-01,-0.04845296601370547,FR,Inflation
2011-10-01,0.7929362880886448,FR,Inflation
2012-01-01,0.6252361812497879,FR,Inflation
2012-04-01,0.9286128845037721,FR,Inflation
2012-07-01,-0.10486080573690643,FR,Inflation
2012-10-01,0.2810510632534242,FR,Inflation
2013-01-01,0.10130001688333039,FR,Inflation
2013-04-01,0.6274245235284243,FR,Inflation
2013-07-01,0.05028326237806023,FR,Inflation
2013-10-01,0.003350532734701771,FR,Inflation
2014-01-01,0.1775722853218178,FR,Inflation
2014-04-01,0.5183946488294304,FR,Inflation
2014-07-01,-0.206288471136247,FR,Inflation
2014-10-01,-0.14670089687594642,FR,Inflation
2015-01-01,-0.40068115796853804,FR,Inflation
2015-04-01,1.0258473297797406,FR,Inflation
2015-07-01,-0.33184005309441794,FR,Inflation
2015-10-01,-0.10987181621441594,FR,Inflation
2016-01-01,-0.5332977801479882,FR,Inflation
2016-04-01,1.0756651698947866,FR,Inflation
2016-07-01,0,FR,Inflation
2016-10-01,0.11935152338958778,FR,Inflation
2017-01-01,0.2582866982350318,FR,Inflation
2017-04-01,0.6506589160088512,FR,Inflation
2017-07-01,-0.08203714641989428,FR,Inflation
2017-10-01,0.3842490722191211,FR,Inflation
2018-01-01,0.5463586992082619,FR,Inflation
2018-04-01,1.285263397650744,FR,Inflation
2018-07-01,0.3180416345412474,FR,Inflation
2018-10-01,0.022416498542920858,FR,Inflation
2019-01-01,-0.20170327207529656,FR,Inflation
2019-04-01,1.1645439671489466,FR,Inflation
2019-07-01,0.22832498255851694,FR,Inflation
2019-10-01,0.060115168006074075,FR,Inflation
2020-01-01,-0.12648221343874147,FR,Inflation
2020-04-01,0.17096723128066418,FR,Inflation
2020-07-01,0.2560131483296029,FR,Inflation
2020-10-01,-0.21437578814628658,FR,Inflation
2021-01-01,0.7519272083912579,FR,Inflation
2021-04-01,0.9626842270304106,FR,Inflation
2021-07-01,0.68639935397709,FR,Inflation
2021-10-01,0.8914800419520065,FR,Inflation
2022-01-01,1.5868162778609987,FR,Inflation
2022-04-01,2.6334798049720143,FR,Inflation
2022-07-01,1.2668250197941389,FR,Inflation
2022-10-01,1.3031013812874641,FR,Inflation
2023-01-01,1.629362833376216,FR,Inflation
2023-04-01,1.7410626388771566,FR,Inflation
2023-07-01,0.7049651664270777,FR,Inflation
2023-10-01,0.041178246904766104,FR,Inflation
2024-01-01,0.48844739586191793,FR,Inflation
2024-04-01,1.2506826870562568,FR,Inflation
2024-07-01,0.31555100059334423,FR,Inflation
2024-10-01,-0.3844602769189349,FR,Inflation
